Date,Price,Open,High,Low,Vol.,Change %,Index
9/13/2009,"1,068.30","1,040.20","1,074.80","1,035.00",,2.46%,S&P 500
9/6/2009,"1,042.70","1,018.70","1,048.20","1,018.70",,2.59%,S&P 500
8/30/2009,"1,016.40","1,025.20","1,028.50",992,,-1.21%,S&P 500
8/23/2009,"1,028.90","1,026.60","1,039.50","1,016.20",,0.27%,S&P 500
8/16/2009,"1,026.10",998.2,"1,027.60",978.5,,2.19%,S&P 500
8/9/2009,"1,004.10","1,008.90","1,013.10",992.4,,-0.63%,S&P 500
8/2/2009,"1,010.50",990.2,"1,018.00",990.2,,2.33%,S&P 500
7/26/2009,987.5,978.6,996.7,968.6,,0.84%,S&P 500
7/19/2009,979.3,942.1,979.8,941,,4.14%,S&P 500
7/12/2009,940.4,879.6,944,875.3,,6.97%,S&P 500
7/5/2009,879.1,894.3,898.7,869.3,,-1.93%,S&P 500
6/28/2009,896.4,919.9,931.9,896.4,,-2.45%,S&P 500
6/21/2009,918.9,918.1,922,888.9,,-0.25%,S&P 500
6/14/2009,921.2,942.5,942.5,903.8,,-2.64%,S&P 500
6/7/2009,946.2,938.1,956.2,926.4,,0.65%,S&P 500
5/31/2009,940.1,923.3,951.7,923.3,,2.28%,S&P 500
5/24/2009,919.1,887,920,881.5,,3.62%,S&P 500
5/17/2009,887,886.1,924.6,879.6,,0.46%,S&P 500
5/10/2009,882.9,923,923,878.9,,-4.98%,S&P 500
5/3/2009,929.2,879.2,930.2,879.2,,5.89%,S&P 500
4/26/2009,877.5,862.8,888.7,847.1,,1.30%,S&P 500
4/19/2009,866.2,868.3,871.8,826.8,,-0.39%,S&P 500
4/12/2009,869.6,855.3,875.6,835.6,,1.52%,S&P 500
4/5/2009,856.6,839.8,856.9,814.5,,1.67%,S&P 500
3/29/2009,842.5,809.1,845.6,779.8,,3.26%,S&P 500
3/22/2009,815.9,772.3,833,772.3,,6.17%,S&P 500
3/15/2009,768.5,758.8,803.2,749.9,,1.59%,S&P 500
3/8/2009,756.5,680.8,758.3,672.9,,10.70%,S&P 500
3/1/2009,683.4,729.6,729.6,666.8,,-7.03%,S&P 500
2/22/2009,735.1,773.2,780.1,734.5,,-4.53%,S&P 500
2/15/2009,770,818.6,818.6,754.2,,-6.87%,S&P 500
2/8/2009,826.8,868.2,875,808.1,,-4.81%,S&P 500
2/1/2009,868.6,823.1,870.8,812.9,,5.17%,S&P 500
1/25/2009,825.9,832.5,877.9,821.7,,-0.73%,S&P 500
1/18/2009,832,849.6,849.6,804.3,,-2.13%,S&P 500
1/11/2009,850.1,890.4,890.4,817,,-4.53%,S&P 500
1/4/2009,890.4,929.2,943.9,888.3,,-4.44%,S&P 500
12/28/2008,931.8,872.4,934.7,857.1,,6.76%,S&P 500
12/21/2008,872.8,887.2,887.4,857.1,,-1.70%,S&P 500
12/14/2008,887.9,881.1,918.9,857.7,,0.93%,S&P 500
12/7/2008,879.7,882.7,918.6,851.4,,0.41%,S&P 500
11/30/2008,876.1,888.6,888.6,815.7,,-2.24%,S&P 500
11/23/2008,896.2,801.2,896.2,801.2,,12.03%,S&P 500
11/16/2008,800,873.2,882.3,741,,-8.39%,S&P 500
11/9/2008,873.3,936.8,952,818.7,,-6.20%,S&P 500
11/2/2008,931,968.7,"1,007.50",899.7,,-3.90%,S&P 500
10/26/2008,968.8,874.3,984.4,845.3,,10.49%,S&P 500
10/19/2008,876.8,943.5,985.4,852.9,,-6.77%,S&P 500
10/12/2008,940.5,912.8,"1,044.30",865.8,,4.59%,S&P 500
10/5/2008,899.2,"1,097.60","1,097.60",839.8,,-18.20%,S&P 500
9/28/2008,"1,099.20","1,209.10","1,209.10","1,098.10",,-9.38%,S&P 500
9/21/2008,"1,213.00","1,255.40","1,255.40","1,179.80",,-3.35%,S&P 500
9/14/2008,"1,255.10","1,250.90","1,265.10","1,133.50",,0.27%,S&P 500
9/7/2008,"1,251.70","1,249.50","1,274.40","1,211.50",,0.76%,S&P 500
8/31/2008,"1,242.30","1,287.80","1,303.00","1,217.20",,-3.16%,S&P 500
8/24/2008,"1,282.80","1,290.50","1,300.70","1,263.20",,-0.73%,S&P 500
8/17/2008,"1,292.20","1,298.10","1,300.20","1,261.20",,-0.46%,S&P 500
8/10/2008,"1,298.20","1,294.40","1,313.20","1,274.90",,0.15%,S&P 500
8/3/2008,"1,296.30","1,260.20","1,297.80","1,247.50",,2.86%,S&P 500
7/27/2008,"1,260.30","1,257.80","1,284.90","1,234.40",,0.20%,S&P 500
7/20/2008,"1,257.80","1,261.80","1,291.20","1,248.80",,-0.23%,S&P 500
7/13/2008,"1,260.70","1,241.60","1,262.30","1,200.40",,1.71%,S&P 500
7/6/2008,"1,239.50","1,262.90","1,277.40","1,225.30",,-1.85%,S&P 500
6/29/2008,"1,262.90","1,278.10","1,292.20","1,252.00",,-1.21%,S&P 500
6/22/2008,"1,278.40","1,319.80","1,335.60","1,272.00",,-3.00%,S&P 500
6/15/2008,"1,317.90","1,358.80","1,366.60","1,314.50",,-3.10%,S&P 500
6/8/2008,"1,360.00","1,360.80","1,370.60","1,331.30",,-0.05%,S&P 500
6/1/2008,"1,360.70","1,399.60","1,404.00","1,359.90",,-2.83%,S&P 500
5/25/2008,"1,400.40","1,376.00","1,406.30","1,373.10",,1.78%,S&P 500
5/18/2008,"1,375.90","1,425.30","1,440.20","1,373.70",,-3.47%,S&P 500
5/11/2008,"1,425.30","1,389.40","1,425.80","1,386.20",,2.67%,S&P 500
5/4/2008,"1,388.30","1,412.80","1,421.60","1,384.10",,-1.81%,S&P 500
4/27/2008,"1,413.90","1,398.00","1,422.70","1,383.10",,1.15%,S&P 500
4/20/2008,"1,397.80","1,387.70","1,399.10","1,369.80",,0.54%,S&P 500
4/13/2008,"1,390.30","1,332.20","1,395.90","1,324.30",,4.31%,S&P 500
4/6/2008,"1,332.80","1,373.70","1,386.70","1,331.20",,-2.74%,S&P 500
3/30/2008,"1,370.40","1,315.90","1,380.90","1,312.80",,4.20%,S&P 500
3/23/2008,"1,315.20","1,330.30","1,359.70","1,313.00",,-1.08%,S&P 500
3/16/2008,"1,329.50","1,283.20","1,341.50","1,257.00",,3.21%,S&P 500
3/9/2008,"1,288.10","1,293.20","1,333.30","1,272.70",,-0.41%,S&P 500
3/2/2008,"1,293.40","1,330.50","1,344.20","1,282.40",,-2.80%,S&P 500
2/24/2008,"1,330.60","1,352.80","1,388.30","1,325.40",,-1.66%,S&P 500
2/17/2008,"1,353.10","1,355.90","1,367.90","1,327.00",,0.23%,S&P 500
2/10/2008,"1,350.00","1,331.90","1,369.20","1,320.30",,1.40%,S&P 500
2/3/2008,"1,331.30","1,395.40","1,395.40","1,316.80",,-4.59%,S&P 500
1/27/2008,"1,395.40","1,330.70","1,396.00","1,322.30",,4.87%,S&P 500
1/20/2008,"1,330.60","1,312.90","1,368.60","1,270.00",,0.41%,S&P 500
1/13/2008,"1,325.20","1,402.90","1,417.90","1,312.50",,-5.41%,S&P 500
1/6/2008,"1,401.00","1,414.10","1,430.30","1,378.70",,-0.75%,S&P 500
12/30/2007,"1,411.60","1,475.20","1,475.80","1,411.20",,-4.52%,S&P 500
12/23/2007,"1,478.50","1,484.50","1,498.80","1,471.70",,-0.40%,S&P 500
12/16/2007,"1,484.50","1,465.00","1,485.40","1,435.70",,1.12%,S&P 500
12/9/2007,"1,468.00","1,505.10","1,523.60","1,467.80",,-2.44%,S&P 500
12/2/2007,"1,504.70","1,479.60","1,510.60","1,460.70",,1.59%,S&P 500
11/25/2007,"1,481.10","1,440.70","1,488.90","1,406.10",,2.80%,S&P 500
11/18/2007,"1,440.70","1,456.70","1,456.70","1,415.60",,-1.23%,S&P 500
11/11/2007,"1,458.70","1,453.70","1,492.10","1,438.50",,0.34%,S&P 500
11/4/2007,"1,453.70","1,505.60","1,520.80","1,448.50",,-3.71%,S&P 500
10/28/2007,"1,509.70","1,536.90","1,552.80","1,492.50",,-1.67%,S&P 500
10/21/2007,"1,535.30","1,497.80","1,535.50","1,489.60",,2.31%,S&P 500
10/14/2007,"1,500.60","1,562.20","1,564.70","1,500.30",,-3.92%,S&P 500
10/7/2007,"1,561.80","1,556.50","1,576.10","1,546.70",,0.27%,S&P 500
9/30/2007,"1,557.60","1,527.30","1,561.90","1,527.20",,2.02%,S&P 500
9/23/2007,"1,526.80","1,525.80","1,533.70","1,507.10",,0.07%,S&P 500
9/16/2007,"1,525.80","1,484.20","1,538.70","1,471.80",,2.80%,S&P 500
9/9/2007,"1,484.20","1,453.50","1,489.60","1,439.30",,2.11%,S&P 500
9/2/2007,"1,453.50","1,474.00","1,496.40","1,449.10",,-1.39%,S&P 500
8/26/2007,"1,474.00","1,479.40","1,481.50","1,432.00",,-0.37%,S&P 500
8/19/2007,"1,479.40","1,445.90","1,479.40","1,430.50",,2.32%,S&P 500
8/12/2007,"1,445.90","1,453.40","1,466.30","1,370.60",,-0.53%,S&P 500
8/5/2007,"1,453.60","1,433.00","1,503.90","1,427.40",,1.43%,S&P 500
7/29/2007,"1,433.10","1,458.90","1,488.30","1,432.80",,-1.78%,S&P 500
7/22/2007,"1,459.00","1,534.10","1,547.20","1,459.00",,-4.90%,S&P 500
7/15/2007,"1,534.10","1,552.50","1,555.90","1,529.20",,-1.19%,S&P 500
7/8/2007,"1,552.50","1,530.40","1,555.10","1,506.10",,1.44%,S&P 500
7/1/2007,"1,530.40","1,504.70","1,532.40","1,504.70",,1.80%,S&P 500
6/24/2007,"1,503.30","1,502.60","1,517.50","1,484.20",,0.05%,S&P 500
6/17/2007,"1,502.60","1,532.90","1,537.30","1,500.70",,-1.98%,S&P 500
6/10/2007,"1,532.90","1,507.60","1,538.70","1,492.70",,1.67%,S&P 500
6/3/2007,"1,507.70","1,536.30","1,540.50","1,487.40",,-1.86%,S&P 500
5/27/2007,"1,536.30","1,515.50","1,540.60","1,510.10",,1.36%,S&P 500
5/20/2007,"1,515.70","1,522.80","1,532.40","1,505.20",,-0.47%,S&P 500
5/13/2007,"1,522.80","1,505.80","1,522.80","1,498.30",,1.13%,S&P 500
5/6/2007,"1,505.80","1,505.60","1,513.80","1,491.40",,0.01%,S&P 500
4/29/2007,"1,505.60","1,494.10","1,510.30","1,476.70",,0.77%,S&P 500
4/22/2007,"1,494.10","1,484.30","1,498.00","1,473.70",,0.66%,S&P 500
4/15/2007,"1,484.30","1,452.80","1,484.70","1,452.80",,2.17%,S&P 500
4/8/2007,"1,452.80","1,443.80","1,453.10","1,433.90",,0.62%,S&P 500
4/1/2007,"1,443.80","1,420.80","1,444.90","1,416.40",,1.61%,S&P 500
3/25/2007,"1,420.90","1,436.10","1,437.70","1,408.90",,-1.06%,S&P 500
3/18/2007,"1,436.10","1,387.00","1,438.90","1,387.00",,3.54%,S&P 500
3/11/2007,"1,387.00","1,402.80","1,409.30","1,364.00",,-1.13%,S&P 500
3/4/2007,"1,402.80","1,387.10","1,410.20","1,374.00",,1.12%,S&P 500
2/25/2007,"1,387.20","1,451.00","1,457.00","1,380.90",,-4.41%,S&P 500
2/18/2007,"1,451.20","1,455.50","1,461.60","1,448.40",,-0.30%,S&P 500
2/11/2007,"1,455.50","1,438.00","1,458.00","1,431.40",,1.21%,S&P 500
2/4/2007,"1,438.10","1,448.30","1,453.00","1,433.40",,-0.71%,S&P 500
1/28/2007,"1,448.40","1,422.00","1,449.30","1,418.50",,1.84%,S&P 500
1/21/2007,"1,422.20","1,430.50","1,440.70","1,417.00",,-0.58%,S&P 500
1/14/2007,"1,430.50","1,430.70","1,435.30","1,424.20",,-0.01%,S&P 500
1/7/2007,"1,430.70","1,409.30","1,431.20","1,404.00",,1.49%,S&P 500
12/31/2006,"1,409.70","1,418.00","1,429.40","1,405.80",,-0.61%,S&P 500
12/24/2006,"1,418.30","1,410.80","1,427.70","1,410.50",,0.53%,S&P 500
12/17/2006,"1,410.80","1,427.10","1,431.80","1,410.30",,-1.14%,S&P 500
12/10/2006,"1,427.10","1,409.80","1,431.60","1,404.80",,1.23%,S&P 500
12/3/2006,"1,409.80","1,396.70","1,418.30","1,396.70",,0.94%,S&P 500
11/26/2006,"1,396.70","1,401.00","1,406.30","1,377.80",,-0.31%,S&P 500
11/19/2006,"1,401.00","1,401.20","1,407.90","1,397.80",,-0.01%,S&P 500
11/12/2006,"1,401.20","1,380.60","1,403.80","1,378.80",,1.47%,S&P 500
11/5/2006,"1,380.90","1,364.30","1,388.90","1,364.30",,1.22%,S&P 500
10/29/2006,"1,364.30","1,377.30","1,382.00","1,361.00",,-0.94%,S&P 500
10/22/2006,"1,377.30","1,368.60","1,389.50","1,363.90",,0.64%,S&P 500
10/15/2006,"1,368.60","1,365.60","1,372.90","1,356.90",,0.22%,S&P 500
10/8/2006,"1,365.60","1,349.60","1,366.60","1,343.60",,1.19%,S&P 500
10/1/2006,"1,349.60","1,335.80","1,353.80","1,327.10",,1.03%,S&P 500
9/24/2006,"1,335.80","1,314.80","1,340.30","1,311.60",,1.60%,S&P 500
9/17/2006,"1,314.80","1,319.80","1,328.50","1,310.90",,-0.39%,S&P 500
9/10/2006,"1,319.90","1,298.90","1,324.70","1,290.90",,1.62%,S&P 500
9/3/2006,"1,298.90","1,310.90","1,314.70","1,292.10",,-0.92%,S&P 500
8/27/2006,"1,311.00","1,295.10","1,312.00","1,294.00",,1.23%,S&P 500
8/20/2006,"1,295.10","1,302.30","1,302.50","1,289.50",,-0.55%,S&P 500
8/13/2006,"1,302.30","1,266.70","1,302.30","1,266.70",,2.81%,S&P 500
8/6/2006,"1,266.70","1,279.30","1,283.70","1,261.30",,-0.99%,S&P 500
7/30/2006,"1,279.40","1,278.50","1,292.90","1,265.70",,0.07%,S&P 500
7/23/2006,"1,278.50","1,240.20","1,280.40","1,240.20",,3.08%,S&P 500
7/16/2006,"1,240.30","1,236.20","1,262.60","1,224.50",,0.33%,S&P 500
7/9/2006,"1,236.20","1,265.50","1,274.10","1,228.50",,-2.32%,S&P 500
7/2/2006,"1,265.50","1,270.10","1,280.40","1,263.10",,-0.37%,S&P 500
6/25/2006,"1,270.20","1,244.50","1,276.30","1,237.60",,2.07%,S&P 500
6/18/2006,"1,244.50","1,251.50","1,258.00","1,237.20",,-0.56%,S&P 500
6/11/2006,"1,251.50","1,252.30","1,258.60","1,219.30",,-0.06%,S&P 500
6/4/2006,"1,252.30","1,288.20","1,288.20","1,235.20",,-2.79%,S&P 500
5/28/2006,"1,288.20","1,280.00","1,290.70","1,259.40",,0.62%,S&P 500
5/21/2006,"1,280.20","1,267.00","1,280.50","1,245.30",,1.04%,S&P 500
5/14/2006,"1,267.00","1,291.20","1,297.90","1,256.30",,-1.87%,S&P 500
5/7/2006,"1,291.20","1,325.80","1,326.70","1,290.40",,-2.61%,S&P 500
4/30/2006,"1,325.80","1,310.60","1,326.50","1,303.50",,1.16%,S&P 500
4/23/2006,"1,310.60","1,311.30","1,316.00","1,295.60",,-0.05%,S&P 500
4/16/2006,"1,311.30","1,289.10","1,318.20","1,280.70",,1.72%,S&P 500
4/9/2006,"1,289.10","1,295.50","1,300.70","1,283.00",,-0.49%,S&P 500
4/2/2006,"1,295.50","1,302.90","1,314.10","1,294.20",,0.05%,S&P 500
3/26/2006,"1,294.80","1,303.00","1,310.20","1,291.80",,-0.63%,S&P 500
3/19/2006,"1,303.00","1,307.20","1,310.90","1,295.80",,-0.32%,S&P 500
3/12/2006,"1,307.20","1,281.60","1,310.50","1,281.60",,2.00%,S&P 500
3/5/2006,"1,281.60","1,287.20","1,288.20","1,268.40",,-0.44%,S&P 500
2/26/2006,"1,287.20","1,289.40","1,297.60","1,278.70",,-0.17%,S&P 500
2/19/2006,"1,289.40","1,287.20","1,294.20","1,281.30",,0.17%,S&P 500
2/12/2006,"1,287.20","1,267.00","1,289.50","1,258.30",,1.59%,S&P 500
2/5/2006,"1,267.00","1,264.00","1,274.60","1,253.60",,0.24%,S&P 500
1/29/2006,"1,264.00","1,283.70","1,287.90","1,261.00",,-1.53%,S&P 500
1/22/2006,"1,283.70","1,261.50","1,286.40","1,259.40",,1.76%,S&P 500
1/15/2006,"1,261.50","1,287.60","1,287.80","1,260.90",,-2.03%,S&P 500
1/8/2006,"1,287.60","1,285.50","1,294.90","1,282.80",,0.16%,S&P 500
1/1/2006,"1,285.50","1,248.30","1,286.10","1,245.70",,2.98%,S&P 500
12/25/2005,"1,248.30","1,268.70","1,271.80","1,246.60",,-1.61%,S&P 500
12/18/2005,"1,268.70","1,267.30","1,270.50","1,257.20",,0.11%,S&P 500
12/11/2005,"1,267.30","1,259.40","1,275.80","1,255.50",,0.63%,S&P 500
12/4/2005,"1,259.40","1,265.10","1,272.90","1,250.90",,-0.45%,S&P 500
11/27/2005,"1,265.10","1,268.20","1,268.40","1,249.40",,-0.24%,S&P 500
11/20/2005,"1,268.20","1,248.30","1,270.60","1,246.90",,1.59%,S&P 500
11/13/2005,"1,248.30","1,234.70","1,249.60","1,226.40",,1.10%,S&P 500
11/6/2005,"1,234.70","1,220.10","1,235.70","1,215.00",,1.20%,S&P 500
10/30/2005,"1,220.10","1,198.40","1,224.70","1,198.40",,1.81%,S&P 500
10/23/2005,"1,198.40","1,179.60","1,204.00","1,178.90",,1.59%,S&P 500
10/16/2005,"1,179.60","1,186.60","1,197.30","1,170.50",,-0.59%,S&P 500
10/9/2005,"1,186.60","1,195.90","1,196.50","1,168.20",,-0.78%,S&P 500
10/2/2005,"1,195.90","1,228.80","1,233.30","1,181.90",,-2.68%,S&P 500
9/25/2005,"1,228.80","1,215.30","1,229.60","1,211.10",,1.11%,S&P 500
9/18/2005,"1,215.30","1,237.90","1,237.90","1,205.30",,-1.83%,S&P 500
9/11/2005,"1,237.90","1,241.50","1,242.60","1,224.80",,-0.29%,S&P 500
9/4/2005,"1,241.50","1,218.00","1,243.10","1,218.00",,1.93%,S&P 500
8/28/2005,"1,218.00","1,205.10","1,227.30","1,201.10",,1.07%,S&P 500
8/21/2005,"1,205.10","1,219.70","1,229.00","1,204.20",,-1.20%,S&P 500
8/14/2005,"1,219.70","1,230.40","1,236.20","1,215.90",,-0.87%,S&P 500
8/7/2005,"1,230.40","1,226.40","1,242.70","1,222.70",,0.33%,S&P 500
7/31/2005,"1,226.40","1,234.20","1,245.90","1,225.60",,-0.63%,S&P 500
7/24/2005,"1,234.20","1,233.70","1,245.20","1,228.20",,0.04%,S&P 500
7/17/2005,"1,233.70","1,227.90","1,236.60","1,221.10",,0.47%,S&P 500
7/10/2005,"1,227.90","1,211.90","1,233.20","1,211.90",,1.32%,S&P 500
7/3/2005,"1,211.90","1,194.40","1,212.70","1,183.50",,1.47%,S&P 500
6/26/2005,"1,194.40","1,191.60","1,204.10","1,188.30",,0.23%,S&P 500
6/19/2005,"1,191.60","1,217.00","1,219.60","1,191.50",,-2.09%,S&P 500
6/12/2005,"1,217.00","1,198.10","1,219.50","1,194.50",,1.58%,S&P 500
6/5/2005,"1,198.10","1,196.00","1,208.80","1,191.10",,0.18%,S&P 500
5/29/2005,"1,196.00","1,198.80","1,205.60","1,191.00",,-0.23%,S&P 500
5/22/2005,"1,198.80","1,189.30","1,199.60","1,186.00",,0.80%,S&P 500
5/15/2005,"1,189.30","1,154.00","1,191.20","1,153.60",,3.06%,S&P 500
5/8/2005,"1,154.00","1,171.30","1,178.90","1,146.20",,-1.48%,S&P 500
5/1/2005,"1,171.30","1,156.80","1,178.60","1,154.70",,1.25%,S&P 500
4/24/2005,"1,156.80","1,152.10","1,164.80","1,139.20",,0.41%,S&P 500
4/17/2005,"1,152.10","1,142.60","1,160.00","1,136.20",,0.83%,S&P 500
4/10/2005,"1,142.60","1,181.20","1,190.20","1,141.90",,-3.27%,S&P 500
4/3/2005,"1,181.20","1,172.80","1,191.90","1,167.70",,0.71%,S&P 500
3/27/2005,"1,172.90","1,171.40","1,189.80","1,163.70",,0.13%,S&P 500
3/20/2005,"1,171.40","1,189.70","1,189.70","1,168.70",,-1.54%,S&P 500
3/13/2005,"1,189.70","1,200.10","1,210.50","1,182.80",,-0.87%,S&P 500
3/6/2005,"1,200.10","1,222.10","1,229.10","1,198.20",,-1.80%,S&P 500
2/27/2005,"1,222.10","1,211.40","1,224.80","1,198.10",,0.88%,S&P 500
2/20/2005,"1,211.40","1,201.60","1,212.20","1,184.20",,0.82%,S&P 500
2/13/2005,"1,201.60","1,205.30","1,212.40","1,197.30",,-0.31%,S&P 500
2/6/2005,"1,205.30","1,203.00","1,208.40","1,191.50",,0.19%,S&P 500
1/30/2005,"1,203.00","1,171.40","1,203.50","1,171.40",,2.70%,S&P 500
1/23/2005,"1,171.40","1,167.90","1,177.50","1,163.80",,0.30%,S&P 500
1/16/2005,"1,167.90","1,184.50","1,196.00","1,167.80",,-1.40%,S&P 500
1/9/2005,"1,184.50","1,186.20","1,194.80","1,175.60",,-0.14%,S&P 500
1/2/2005,"1,186.20","1,211.90","1,217.90","1,182.10",,-2.12%,S&P 500
12/26/2004,"1,211.90","1,210.10","1,217.30","1,204.90",,0.15%,S&P 500
12/19/2004,"1,210.10","1,194.20","1,213.70","1,193.40",,1.33%,S&P 500
12/12/2004,"1,194.20","1,188.00","1,208.00","1,188.00",,0.52%,S&P 500
12/5/2004,"1,188.00","1,191.20","1,192.40","1,173.80",,-0.27%,S&P 500
11/28/2004,"1,191.20","1,182.70","1,197.50","1,172.40",,0.72%,S&P 500
11/21/2004,"1,182.70","1,170.30","1,186.60","1,167.90",,1.06%,S&P 500
11/14/2004,"1,170.30","1,184.20","1,188.50","1,169.20",,-1.17%,S&P 500
11/7/2004,"1,184.20","1,166.20","1,184.20","1,162.30",,1.54%,S&P 500
10/31/2004,"1,166.20","1,130.20","1,170.90","1,127.50",,3.19%,S&P 500
10/24/2004,"1,130.20","1,095.70","1,131.40","1,090.20",,3.15%,S&P 500
10/17/2004,"1,095.70","1,108.20","1,118.00","1,094.20",,-1.13%,S&P 500
10/10/2004,"1,108.20","1,122.10","1,127.00","1,102.10",,-1.24%,S&P 500
10/3/2004,"1,122.10","1,131.50","1,142.00","1,120.20",,-0.83%,S&P 500
9/26/2004,"1,131.50","1,110.10","1,131.60","1,101.30",,1.93%,S&P 500
9/19/2004,"1,110.10","1,128.50","1,131.50","1,108.00",,-1.63%,S&P 500
9/12/2004,"1,128.50","1,123.90","1,130.50","1,119.70",,0.41%,S&P 500
9/5/2004,"1,123.90","1,113.60","1,125.30","1,113.60",,0.92%,S&P 500
8/29/2004,"1,113.60","1,107.80","1,120.80","1,094.70",,0.52%,S&P 500
8/22/2004,"1,107.80","1,098.30","1,109.70","1,092.80",,0.86%,S&P 500
8/15/2004,"1,098.30","1,064.80","1,100.30","1,064.80",,3.15%,S&P 500
8/8/2004,"1,064.80","1,064.00","1,079.00","1,060.70",,0.08%,S&P 500
8/1/2004,"1,064.00","1,101.70","1,108.60","1,062.20",,-3.42%,S&P 500
7/25/2004,"1,101.70","1,086.20","1,103.70","1,078.80",,1.43%,S&P 500
7/18/2004,"1,086.20","1,101.40","1,116.30","1,083.50",,-1.38%,S&P 500
7/11/2004,"1,101.40","1,112.80","1,119.60","1,101.10",,-1.02%,S&P 500
7/4/2004,"1,112.80","1,125.40","1,125.40","1,108.70",,-1.12%,S&P 500
6/27/2004,"1,125.40","1,134.40","1,144.20","1,123.10",,-0.79%,S&P 500
6/20/2004,"1,134.40","1,135.00","1,146.30","1,124.40",,-0.05%,S&P 500
6/13/2004,"1,135.00","1,136.50","1,139.10","1,122.20",,-0.13%,S&P 500
6/6/2004,"1,136.50","1,122.50","1,142.20","1,122.50",,1.25%,S&P 500
5/30/2004,"1,122.50","1,120.70","1,129.20","1,113.30",,0.16%,S&P 500
5/23/2004,"1,120.70","1,093.60","1,124.00","1,090.70",,2.48%,S&P 500
5/16/2004,"1,093.60","1,095.70","1,105.90","1,079.40",,-0.19%,S&P 500
5/9/2004,"1,095.70","1,098.70","1,102.80","1,076.30",,-0.27%,S&P 500
5/2/2004,"1,098.70","1,107.30","1,127.70","1,098.60",,-0.78%,S&P 500
4/25/2004,"1,107.30","1,140.60","1,146.80","1,107.20",,-2.92%,S&P 500
4/18/2004,"1,140.60","1,134.60","1,142.80","1,116.00",,0.53%,S&P 500
4/11/2004,"1,134.60","1,139.30","1,147.80","1,120.80",,-0.41%,S&P 500
4/4/2004,"1,139.30","1,141.80","1,150.60","1,134.50",,-0.22%,S&P 500
3/28/2004,"1,141.80","1,108.10","1,144.80","1,108.10",,3.04%,S&P 500
3/21/2004,"1,108.10","1,109.80","1,115.30","1,087.10",,-0.15%,S&P 500
3/14/2004,"1,109.80","1,120.60","1,125.80","1,102.60",,-0.96%,S&P 500
3/7/2004,"1,120.60","1,156.90","1,159.90","1,105.90",,-3.14%,S&P 500
2/29/2004,"1,156.90","1,144.90","1,163.20","1,143.80",,1.05%,S&P 500
2/22/2004,"1,144.90","1,144.10","1,151.70","1,134.40",,0.07%,S&P 500
2/15/2004,"1,144.10","1,145.80","1,159.00","1,139.00",,-0.15%,S&P 500
2/8/2004,"1,145.80","1,142.80","1,158.90","1,138.70",,0.26%,S&P 500
2/1/2004,"1,142.80","1,131.10","1,142.80","1,124.40",,1.03%,S&P 500
1/25/2004,"1,131.10","1,141.50","1,155.40","1,122.40",,-0.91%,S&P 500
1/18/2004,"1,141.50","1,139.80","1,150.50","1,134.60",,0.15%,S&P 500
1/11/2004,"1,139.80","1,121.90","1,139.80","1,115.20",,1.60%,S&P 500
1/4/2004,"1,121.90","1,108.50","1,131.90","1,108.50",,1.21%,S&P 500
12/28/2003,"1,108.50","1,095.90","1,118.80","1,095.90",,1.15%,S&P 500
12/21/2003,"1,095.90","1,088.70","1,098.50","1,086.10",,0.66%,S&P 500
12/14/2003,"1,088.70","1,074.10","1,091.10","1,068.00",,1.36%,S&P 500
12/7/2003,"1,074.10","1,061.50","1,074.80","1,053.40",,1.19%,S&P 500
11/30/2003,"1,061.50","1,058.20","1,074.30","1,058.20",,0.31%,S&P 500
11/23/2003,"1,058.20","1,035.30","1,060.60","1,035.30",,2.21%,S&P 500
11/16/2003,"1,035.30","1,050.30","1,050.30","1,031.20",,-1.43%,S&P 500
11/9/2003,"1,050.30","1,053.20","1,063.70","1,043.50",,-0.28%,S&P 500
11/2/2003,"1,053.20","1,050.70","1,062.40","1,044.90",,0.24%,S&P 500
10/26/2003,"1,050.70","1,028.90","1,053.10","1,028.90",,2.12%,S&P 500
10/19/2003,"1,028.90","1,039.30","1,048.60","1,018.30",,-1.00%,S&P 500
10/12/2003,"1,039.30","1,038.10","1,053.80","1,036.60",,0.12%,S&P 500
